3_06-03-2016,AKERON ONE (GB),5,5.0,56.0,A.GOMEZ,RHO,R.HUAYAS,6,HIPODROMO LA ZARZUELA,1800,HIERBA
2_13-03-2016,AKERON ONE (GB),6,5.0,57.5,A.GOMEZ,RHO,R.HUAYAS,1,HIPODROMO LA ZARZUELA,1500,HIERBA
3_24-01-2016,AKERON ONE (GB),8,5.0,59.0,R.H.HUAYAS,RHO,R.HUAYAS,5,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
1_17-11-2013,AKERON ONE (GB),2,2.0,56.0,J.B.HAMEL,SALVADORMARQUEZ,B.VALENTI,6,HIPODROMO LA ZARZUELA,1600,HIERBA
1_22-09-2013,AKERON ONE (GB),3,2.0,56.0,J.B.HAMEL,SALVADORMARQUEZ,B.VALENTI,2,HIPODROMO LA ZARZUELA,1400,HIERBA
5_23-02-2014,AKERON ONE (GB),6,3.0,59.0,J.B.HAMEL,SALVADORMARQUEZ,B.VALENTI,1,HIPODROMO LA ZARZUELA,1600,HIERBA
2_19-02-2017,AKFAVIDAS (FR),7,4.0,55.0,E.J.ARGUINZONES,FUTURASESTRELAS,I.MENDES,5,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_29-01-2017,AL AMARRAD (GB),2,7.0,60.0,V.JANACEK,ALSHAQABRACING,SRA.DEJ.F.BERNARD,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
4_16-06-2021,AL BADR (GB),9,4.0,62.0,M.E.FERNANDEZ,COMETA,J.C.ROSELL,8,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
3_16-10-2020,AL BADR (GB),8,3.0,58.0,N.DE.JULIAN,COMETA,J.C.ROSELL,9,HIPODROMO LA ZARZUELA,1800,HIERBA
4_11-04-2021,AL BADR (GB),6,4.0,61.5,R.SOUSA,COMETA,J.C.ROSELL,9,HIPODROMO LA ZARZUELA,2200,HIERBA
4_24-07-2014,AL GALOP,8,3.0,54.5,J.CROCQUEVIEILLE,IVAN17,C.GALLIPOLI,10,HIPODROMO LA ZARZUELA,1650,ARENA-FIBRA
1_20-10-2013,AL GALOP,3,2.0,58.0,J.L.MARTINEZ,IVAN17,M.A.MARIN,6,HIPODROMO LA ZARZUELA,1600,HIERBA
2_22-09-2013,AL GALOP,3,2.0,57.0,J.L.MARTINEZ,IVAN17,M.A.MARIN,1,HIPODROMO LA ZARZUELA,1400,HIERBA
1_16-03-2014,AL GALOP,6,3.0,59.0,R.RAMOS,IVAN17,C.GALLIPOLI,8,HIPODROMO LA ZARZUELA,2100,HIERBA
1_23-02-2014,AL GALOP,1,3.0,60.0,R.RAMOS,IVAN17,C.GALLIPOLI,3,HIPODROMO LA ZARZUELA,1800,HIERBA
2_24-11-2013,AL GALOP,3,2.0,56.0,R.RAMOS,IVAN17,M.A.MARIN,7,HIPODROMO LA ZARZUELA,1500,HIERBA
3_14-02-2016,AL HAZIM (CAN),1,8.0,62.0,B.FAYOS,ZEZINHO,J.C.CERQUEIRA,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_17-01-2016,AL HAZIM (CAN),6,8.0,60.5,V.JANACEK,ZEZINHO,J.C.CERQUEIRA,9,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_3-09-2016,AL LOPEZ (FR),2,3.0,57.5,B.FAYOS,EVA,A.IMAZ.C,3,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
4_03-07-2016,AL LOPEZ (FR),3,3.0,59.0,B.FAYOS,EVA,A.IMAZ.C,2,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
5_2-06-2017,AL LOPEZ (FR),7,4.0,61.5,J.B.HAMEL,EVA,A.IMAZ.C,4,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
3_29-01-2017,AL MAHDOD (GB),1,8.0,62.0,J.GELABERT,ALSHAQABRACING,SRA.DEJ.F.BERNARD,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
4_22-09-2013,AL QUEST (IRE),9,3.0,52.0,M.A.NARVAEZ,HERMANOSSILVA,J.M.BORREGO.R,9,HIPODROMO LA ZARZUELA,1600,HIERBA
3_1-09-2013,AL QUEST (IRE),6,3.0,55.0,R.C.MONTENEGRO,HERMANOSSILVA,J.M.BORREGO.R,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_19-08-2012,AL QUEST (IRE),8,2.0,57.0,J.L.BORREGO,SANMARCIAL,J.M.BORREGO.B,11,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
2_28-10-2012,AL QUEST (IRE),11,2.0,53.5,M.GOMES,SANMARCIAL,J.M.BORREGO.B,3,HIPODROMO LA ZARZUELA,1600,HIERBA
2_1-09-2014,AL ROYALE,11,3.0,54.0,A.J.GRATEROL,SANMARCIAL,J.M.BORREGO.B,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
3_10-08-2014,AL ROYALE,13,3.0,54.0,M.GOMES,SANMARCIAL,J.M.BORREGO.B,12,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
3_30-03-2014,AL ROYALE,14,3.0,56.0,E.ARGUINZONES,SANMARCIAL,J.M.BORREGO.R,7,HIPODROMO LA ZARZUELA,1800,HIERBA
5_1-08-2016,AL TROPICAL,8,6.0,58.0,N.GARCIA,PALOMARES,J.A.RODRIGUEZ,1,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
4_22-10-2015,AL TROPICAL,2,5.0,62.0,B.FAYOS,PALOMARES,J.A.RODRIGUEZ,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2200,ARENA
3_05-05-2016,AL TROPICAL,4,6.0,66.5,J.E.JARCOVSKY,PALOMARES,J.A.RODRIGUEZ,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
2_14-02-2016,AL TROPICAL,3,6.0,61.0,J.GELABERT,PALOMARES,J.A.RODRIGUEZ,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
5_28-02-2016,AL TROPICAL,5,6.0,57.0,N.GARCIA,PALOMARES,J.A.RODRIGUEZ,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
5_14-07-2016,AL TROPICAL,4,6.0,61.0,N.GARCIA,PALOMARES,J.A.RODRIGUEZ,7,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_17-01-2016,AL TROPICAL,1,6.0,62.0,R.SOUSA,PALOMARES,J.A.RODRIGUEZ,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
5_18-12-2016,AL TROPICAL,3,6.0,61.5,R.SOUSA,PALOMARES,J.A.RODRIGUEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
5_26-11-2015,AL TROPICAL,1,5.0,61.0,R.SOUSA,PALOMARES,J.A.RODRIGUEZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
2_02-11-2014,AL TROPICAL,4,4.0,67.0,SRTA.GALVEZ.G,PALOMARES,B.RECIO,2,HIPODROMO LA ZARZUELA,2000,HIERBA
4_21-07-2014,AL TROPICAL,1,4.0,63.0,A.J.GRATEROL,SANMARCIAL,J.M.BORREGO.B,11,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
4_7-07-2014,AL TROPICAL,8,4.0,55.0,R.C.MONTENEGRO,SANMARCIAL,J.M.BORREGO.B,2,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
3_23-03-2014,AL TROPICAL,1,4.0,60.0,O.O.URBINA,SANMARCIAL,J.M.BORREGO.B,4,HIPODROMO LA ZARZUELA,2200,HIERBA
1_29-09-2013,AL TROPICAL,7,3.0,53.0,S.BERMEJO,SANMARCIAL,J.M.BORREGO.B,6,HIPODROMO LA ZARZUELA,2100,HIERBA
1_02-12-2012,ALABAMA,7,4.0,61.5,SR.MARTIN.A.R,EFES,A.CARRASCO,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
3_13-11-2011,ALABAMA,7,3.0,60.0,SR.MARTIN.A.R,MADROÑOS,R.MARTIN.V,2,HIPODROMO LA ZARZUELA,1600,HIERBA
4_16-10-2011,ALABAMA,5,3.0,56.5,J.HORCAJADA,MADROÑOS,R.MARTIN.V,2,HIPODROMO LA ZARZUELA,1600,HIERBA
4_25-09-2011,ALABAMA,5,3.0,57.0,J.HORCAJADA,MADROÑOS,R.MARTIN.V,9,HIPODROMO LA ZARZUELA,1600,HIERBA
4_26-06-2011,ALABAMA,1,3.0,59.5,J.HORCAJADA,MADROÑOS,R.MARTIN.V,9,HIPODROMO LA ZARZUELA,1600,HIERBA
4_30-10-2011,ALABAMA,7,3.0,56.0,J.HORCAJADA,MADROÑOS,R.MARTIN.V,1,HIPODROMO LA ZARZUELA,1400,HIERBA
4_15-04-2011,ALABAMA,5,3.0,57.0,V.JANACEK,MADROÑOS,R.MARTIN.V,2,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
3_13-09-2013,ALABAMA,7,5.0,58.0,J.CROCQUEVIEILLE,MARISOL,J.C.FERNANDEZ,2,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
3_1-09-2013,ALABAMA,2,5.0,59.0,O.O.URBINA,MARISOL,J.C.FERNANDEZ,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_22-12-2013,ALABAMA,2,5.0,57.0,V.JANACEK,MARISOL,J.C.FERNANDEZ,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_12-01-2014,ALABAMA,5,6.0,57.5,V.JANACEK,MARISOL,J.C.FERNANDEZ,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
4_15-08-2012,ALABAMA,5,4.0,54.0,J.HORCAJADA,REMOLINA,A.REMOLINA,2,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
4_27-08-2012,ALABAMA,1,4.0,56.0,O.O.URBINA,REMOLINA,A.REMOLINA,8,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_06-08-12,ALABAMA,4,4.0,54.0,S.BERMEJO,REMOLINA,A.REMOLINA,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_29-09-2013,ALABARDA,8,3.0,55.0,F.JIMENEZ,ILPADRINO,J.LOPEZ,8,HIPODROMO LA ZARZUELA,2100,HIERBA
3_29-12-2013,ALABARDA,10,3.0,55.5,F.JIMENEZ.A,ILPADRINO,J.LOPEZ,14,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
4_04-10-2015,ALABARDA,6,5.0,62.0,I.BORREGO,ILPADRINO,J.LOPEZ,12,HIPODROMO LA ZARZUELA,1400,HIERBA
3_18-12-2016,ALABARDA,10,6.0,59.0,J.GELABERT,ILPADRINO,J.LOPEZ,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
3_15-12-2013,ALABARDA,7,3.0,62.0,J.HORCAJADA,ILPADRINO,J.LOPEZ,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
3_14-07-2016,ALABARDA,4,6.0,55.0,J.L.BORREGO,ILPADRINO,J.LOPEZ,10,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
2_24-11-2016,ALABARDA,4,6.0,61.0,J.L.MARTINEZ,ILPADRINO,J.LOPEZ,10,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
1_21-10-2012,ALABARDA,7,2.0,53.5,J.L.MARTINEZ,ILPADRINO,R.LOPEZ,7,HIPODROMO LA ZARZUELA,1400,HIERBA
3_17-11-2013,ALABARDA,17,3.0,59.0,O.O.URBINA,ILPADRINO,J.LOPEZ,2,HIPODROMO LA ZARZUELA,1600,HIERBA
4_20-10-2013,ALABARDA,6,3.0,57.0,O.O.URBINA,ILPADRINO,J.LOPEZ,8,HIPODROMO LA ZARZUELA,2000,HIERBA
4_22-08-2013,ALABARDA,1,3.0,62.0,O.O.URBINA,ILPADRINO,J.LOPEZ,6,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
5_29-08-2013,ALABARDA,4,3.0,55.0,O.O.URBINA,ILPADRINO,J.LOPEZ,3,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
5_25-07-2013,ALABARDA,3,3.0,54.5,S.BERMEJO,ILPADRINO,J.LOPEZ,3,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
3_01-12-2013,ALABARDA,14,3.0,55.5,S.BERMEJO,ILPADRINO,J.LOPEZ,6,HIPODROMO LA ZARZUELA,1600,HIERBA
2_26-11-2015,ALABARDA,5,5.0,62.0,V.JANACEK,ILPADRINO,J.LOPEZ,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
4_05-11-2015,ALABARDA,7,5.0,56.5,V.JANACEK,ILPADRINO,J.LOPEZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
3_11-08-2016,ALABARDA,11,6.0,58.0,A.GOMEZ,ILPADRINO,J.LOPEZ,1,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
4_5-06-2016,ALABARDA,7,6.0,57.5,E.ARGUINZONES,ILPADRINO,J.LOPEZ,5,HIPODROMO LA ZARZUELA,1600,HIERBA
4_23-09-2018,ALADIERNA,8,2.0,56.0,C.A.LOAIZA,BLOKE,E.LEON,1,HIPODROMO LA ZARZUELA,1500,HIERBA
3_9-06-2019,ALADIERNA,4,3.0,55.5,R.SOUSA,BLOKE,E.LEON,9,HIPODROMO LA ZARZUELA,1600,HIERBA
3_27-11-2020,ALADIERNA,7,4.0,53.5,J.ZAMBUDIO,ELSABLE,E.PUENTE,6,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
1_4-05-2017,ALAFREET (FR),1,4.0,55.0,F.BUGHENAIM,ALSHAQABRACING,T.FOURCY,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
1_17-07-2014,ALAMARES (FR),1,3.0,55.5,J.L.BORREGO,CIELODEMADRID,O.RODRIGUEZ,6,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
2_07-08-2014,ALAMARES (FR),4,3.0,54.5,J.L.BORREGO,CIELODEMADRID,O.RODRIGUEZ,3,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
3_30-03-2014,ALAMARES (FR),5,3.0,56.0,J.L.BORREGO,CIELODEMADRID,O.RODRIGUEZ,6,HIPODROMO LA ZARZUELA,1800,HIERBA
1_01-08-2013,ALAMARES (FR),2,2.0,56.0,M.BORREGO,CIELODEMADRID,O.RODRIGUEZ,5,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_23-02-2014,ALAMARES (FR),10,3.0,57.0,M.BORREGO,CIELODEMADRID,O.RODRIGUEZ,9,HIPODROMO LA ZARZUELA,1800,HIERBA
3_29-09-2013,ALAMARES (FR),8,2.0,56.0,M.BORREGO,CIELODEMADRID,O.RODRIGUEZ,7,HIPODROMO LA ZARZUELA,1600,HIERBA
3_15-08-2016,ALARAZ,7,4.0,59.0,J.GROSJEAN,CLARET,G.ARIZKORRETA,5,HIPODROMO DE SAN SEBASTIAN,2400,HIERBA
5_1-08-2016,ALARAZ,1,4.0,59.0,V.JANACEK,CLARET,G.ARIZKORRETA,6,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
5_29-07-2018,ALARAZ,1,6.0,60.5,V.JANACEK,CLARET,G.ARIZKORRETA,6,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
5_04-10-2015,ALARAZ,2,3.0,57.0,J.CROCQUEVIEILLE,CLARET,G.ARIZKORRETA,3,HIPODROMO LA ZARZUELA,2200,HIERBA
3_18-03-2018,ALARAZ,1,6.0,56.0,J.GELABERT,CLARET,G.ARIZKORRETA,3,HIPODROMO LA ZARZUELA,1800,HIERBA
5_24-04-2016,ALARAZ,2,4.0,58.0,J.GROSJEAN,CLARET,G.ARIZKORRETA,4,HIPODROMO LA ZARZUELA,2000,HIERBA
5_15-11-2015,ALARAZ,2,3.0,56.5,J.L.MARTINEZ,CLARET,G.ARIZKORRETA,4,HIPODROMO LA ZARZUELA,2000,HIERBA
2_14-05-2017,ALARAZ,1,5.0,66.0,SR.LABORDE.P,CLARET,G.ARIZKORRETA,4,HIPODROMO LA ZARZUELA,2200,HIERBA
2_30-11-2014,ALARAZ,1,2.0,55.0,V.JANACEK,CLARET,G.ARIZKORRETA,3,HIPODROMO LA ZARZUELA,1800,HIERBA
3_28-5-2017,ALARO (GB),7,3.0,58.0,B.FAYOS,AFRICA,J.M.OSORIO,6,HIPODROMO LA ZARZUELA,1500,HIERBA
4_02-08-2020,ALASKA,9,3.0,61.5,M.HRUBOSOVA,KOTARRO,R.AVIAL,9,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_16-06-2021,ALASKA,11,4.0,58.0,C.A.LOAIZA,LEZAMA,A.LEZAMA,10,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
2_13-11-2020,ALASKA,6,3.0,62.0,SR.LEZAMA.A,LEZAMA,A.LEZAMA,6,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
2_30-12-2020,ALBORAN (FR),5,3.0,60.0,J.L.BORREGO,IGUELDO,B.MORENO,1,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
1_25-04-2021,ALBORAN (FR),5,4.0,55.0,L.FONSECA,IGUELDO,B.MORENO,5,HIPODROMO LA ZARZUELA,1000,HIERBA
1_28-10-2012,ALBRET (IRE),6,3.0,56.0,J.L.MARTINEZ,ASOWHYLARVALLADOLID,G.ARIZKORRETA,7,HIPODROMO LA ZARZUELA,1000,HIERBA
5_02-12-2012,ALBRET (IRE),8,3.0,57.0,J.L.MARTINEZ,ASOWHYLARVALLADOLID,G.ARIZKORRETA,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
4_26-01-2014,ALBRET (IRE),7,5.0,61.0,J.L.MARTINEZ,MGRACING,E.LEON,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
4_29-09-2013,ALBRET (IRE),1,4.0,68.0,SR.GORDILLO.M,MGRACING,E.LEON,8,HIPODROMO LA ZARZUELA,1400,HIERBA
3_29-08-2013,ALBRET (IRE),4,4.0,61.0,SR.GORDILLO.M,MGRACING,E.LEON,3,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
1_30-03-2014,ALBRET (IRE),1,5.0,67.0,SR.GORDILLO.M,MGRACING,E.LEON,7,HIPODROMO LA ZARZUELA,1400,HIERBA
4_22-12-2013,ALBRET (IRE),12,4.0,58.0,SR.GORDILLO.M,MGRACING,E.LEON,9,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_26-06-2011,ALBRET (IRE),1,2.0,57.0,V.JANACEK,QUINTOREAL,G.ARIZKORRETA,1,HIPODROMO LA ZARZUELA,1200,HIERBA
5_15-04-2012,ALBRET (IRE),5,3.0,57.0,V.JANACEK,QUINTOREAL,G.ARIZKORRETA,8,HIPODROMO LA ZARZUELA,1600,HIERBA
5_06-08-12,ALBUHERA,3,2.0,54.5,J.HORCAJADA,CACHARELA,J.A.RODRIGUEZ,1,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
1_03-06-2012,ALBUHERA,1,2.0,58.0,J.HORCAJADA,CACHARELA,J.A.RODRIGUEZ,7,HIPODROMO LA ZARZUELA,1100,HIERBA
1_19-07-2012,ALBUHERA,1,2.0,57.5,J.HORCAJADA,CACHARELA,J.A.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_22-08-2013,ALBUHERA,4,3.0,57.0,J.HORCAJADA,CACHARELA,J.A.RODRIGUEZ,4,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
2_25-07-2013,ALBUHERA,2,3.0,57.5,J.HORCAJADA,CACHARELA,J.A.RODRIGUEZ,5,HIPODROMO LA ZARZUELA,1100,ARENA-FIBRA
3_13-05-2012,ALBUHERA,1,2.0,57.0,J.HORCAJADA,CACHARELA,J.A.RODRIGUEZ,8,HIPODROMO LA ZARZUELA,900,HIERBA
4_22-12-2013,ALBUHERA,9,3.0,55.0,M.A.NARVAEZ,CACHARELA,J.A.RODRIGUEZ,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_10-11-2013,ALBUHERA,5,3.0,57.5,M.A.NARVAEZ,CACHARELA,J.A.RODRIGUEZ,6,HIPODROMO LA ZARZUELA,1000,HIERBA
4_29-09-2013,ALBUHERA,7,3.0,65.0,SR.JAEN.A,CACHARELA,J.A.RODRIGUEZ,11,HIPODROMO LA ZARZUELA,1400,HIERBA
2_23-10-2011,ALBUR (GB),10,3.0,57.0,A.GUTIERREZ,AFRICA,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,1800,HIERBA
1_7-07-2012,ALBUR (GB),1,4.0,62.0,J.CROCQUEVIEILLE,AFRICA,J.M.OSORIO,5,HIPODROMO COSTA DEL SOL,2000,ARENA
4_16-09-2012,ALBUR (GB),5,4.0,54.0,J.CROCQUEVIEILLE,AFRICA,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,2100,HIERBA
4_27-05-2012,ALBUR (GB),4,4.0,54.0,J.CROCQUEVIEILLE,AFRICA,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,1500,HIERBA
5_01-01-2017,ALCANO,3,6.0,60.0,R.SOUSA,FLORINES,L.ENNOUNI,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
3_21-08-2016,ALCANO,1,5.0,58.0,R.SOUSA,LINDAKREJCOVA,E.LEON,1,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
5_3-09-2016,ALCANO,4,5.0,62.0,R.SOUSA,LINDAKREJCOVA,E.LEON,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_21-08-2014,ALCANO,1,3.0,57.0,J.L.MARTINEZ,NEARCO,E.LEON,4,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
3_30-05-2014,ALCANO,5,3.0,54.0,R.SOUSA,NEARCO,E.LEON,6,HIPODROMO DE PINEDA,1600,ARENA
2_24-07-2014,ALCANO,2,3.0,57.0,R.SOUSA,NEARCO,E.LEON,7,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
5_13-03-2016,ALCANO,4,5.0,59.5,S.SAADI,NEARCO,E.LEON,5,HIPODROMO LA ZARZUELA,1200,HIERBA
4_2-06-2017,ALCARA DU BARDET,7,6.0,55.0,SR.LEZAMA.A,LEZAMA,A.LEZAMA,12,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
1_18-08-2013,ALCARA DU BARDET,4,2.0,57.0,V.JANACEK,LEZAMA,A.LEZAMA,6,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
1_21-07-2013,ALCARA DU BARDET,3,2.0,54.5,V.JANACEK,LEZAMA,A.LEZAMA,5,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
3_17-03-2013,ALCESTIS (FR),5,4.0,56.0,A.GOMEZ,DUQUEDEALBURQUERQUE,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,1600,HIERBA
2_24-12-2011,ALDAMAR,8,2.0,54.0,E.MELIAN,COLISA,J.A.RODRIGUEZ,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
1_5-02-2012,ALDAMAR,6,3.0,55.0,E.MELIAN,COLISA,J.A.RODRIGUEZ,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
5_12-06-2011,ALDONZA (IRE),10,3.0,53.5,P.L.ROQUE,CLAVILEÑO,J.L.MARTINEZ,9,HIPODROMO LA ZARZUELA,1600,HIERBA
4_5-02-2012,ALDONZA (IRE),11,4.0,57.0,I.LOPEZ,LUZERPALHA,T.MARTINS,10,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
4_15-01-2012,ALDONZA (IRE),10,4.0,55.0,I.LOPEZ,LUZERPALHA,T.MARTINS,11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_19-02-2012,ALDONZA (IRE),14,4.0,50.0,V.SANCHEZ,LUZERPALHA,T.MARTINS,13,HIPODROMO COSTA DEL SOL,1800,HIERBA
3_18-09-2011,ALDONZA (IRE),4,3.0,54.0,A.GOMEZ,SANMAMES,E.LEON,6,HIPODROMO LA ZARZUELA,2100,HIERBA
3_09-10-2011,ALDONZA (IRE),9,3.0,51.0,M.SECCI,SANMAMES,E.LEON,4,HIPODROMO LA ZARZUELA,2200,HIERBA
4_05-06-2021,ALDUFOOF (GB),9,3.0,57.0,A.LEMAITRE,ELRETORNO,L.ENNOUNI,7,HIPODROMO LA ZARZUELA,2400,HIERBA
1_14-2-2021,ALDUFOOF (GB),5,3.0,56.0,F.JIMENEZ,ELRETORNO,L.ENNOUNI,3,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
1_02-10-2011,ALDUIDES (IRE),7,2.0,55.0,V.JANACEK,QUINTOREAL,G.ARIZKORRETA,9,HIPODROMO LA ZARZUELA,1500,HIERBA
2_13-05-2012,ALDUIDES (IRE),1,3.0,57.0,V.JANACEK,QUINTOREAL,G.ARIZKORRETA,4,HIPODROMO LA ZARZUELA,1600,HIERBA
2_16-10-2011,ALDUIDES (IRE),5,2.0,57.0,V.JANACEK,QUINTOREAL,G.ARIZKORRETA,6,HIPODROMO LA ZARZUELA,1500,HIERBA
3_20-06-2018,ALEJANDRIA (FR),5,4.0,58.5,J.L.BORREGO,JARILLA,F.PEREZ,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_30-09-2018,ALEJANDRIA (FR),1,4.0,53.5,R.SOUSA,JARILLA,F.PEREZ,5,HIPODROMO LA ZARZUELA,1600,HIERBA
4_03-03-2019,ALEJANDRIA (FR),3,5.0,56.5,V.JANACEK,JARILLA,F.PEREZ,5,HIPODROMO LA ZARZUELA,1800,HIERBA
4_24-03-2019,ALEJANDRIA (FR),1,5.0,57.0,V.JANACEK,JARILLA,F.PEREZ,5,HIPODROMO LA ZARZUELA,1600,HIERBA
3_1-08-2019,ALEJANDRIA (FR),2,5.0,61.5,V.JANACEK,JARILLA,F.PEREZ,2,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
5_03-07-2020,ALEJANDRIA (FR),4,6.0,58.5,J.GELABERT,SANMARCOS,F.PEREZ,2,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
4_17-06-2020,ALEJANDRIA (FR),8,6.0,58.5,V.M.VALENZUELA,SANMARCOS,F.PEREZ,3,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
2_17-09-2020,ALEJANDRIA (FR),2,6.0,59.0,I.MELGAREJO,SANMARCOS,F.PEREZ,3,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
1_18-09-2011,ALFACAR,1,2.0,57.0,B.FAYOS,ELFARGUE,M.DELCHER.S,4,HIPODROMO LA ZARZUELA,1400,HIERBA
